tick,phase_residual
2084,0.03465088884026479
2085,0.02104137824799803
2086,0.035082278224722735
2087,0.04207440674219353
2088,0.035745472915169746
2089,0.07363573875536439
2090,0.050892771726663955
2091,0.05013441624482335
2092,0.0563317120953296
2093,0.020869158300352363
2094,0.06418194330018512
2095,0.04163396878229347
2096,0.05630409892955633
2097,0.021198284582745187
2098,0.01129693307464829
2099,0.058462343531361705
2100,0.04936097244875314
2101,0.023515799152262123
2102,0.023883461278134507
2103,0.06350118361824664
2104,0.016915915884294953
2105,0.07326520823699678
2106,0.0221028887679154
2107,0.05258268476511881
2108,0.032938038078603474
2109,0.05126576654802803
2110,0.028007428047770906
2111,0.03531765119388122
2112,0.03907183672972705
2113,0.01788582269922429
2114,0.05241838439072364
2115,0.027006191661943388
2116,0.03236330317838827
2117,0.016709458987462643
2118,-0.014992741315979996
2119,0.03208723662524156
2120,0.08381036957755732
2121,0.050896860394830754
2122,0.03446276008562718
2123,0.02922985937186611
2124,0.034573253349133075
2125,0.04469916496814425
2126,0.009769997880075161
2127,0.0552988210036444
2128,0.046942845131906205
2129,0.046618501555368
2130,0.04064064458370662
2131,0.03187661864127281
2132,0.04455151748429869
2133,0.04253747331399446
2134,0.023224204201071217
2135,0.018433780266090577
2136,0.0315407483767544
2137,0.060078881911243456
2138,0.003908283954447405
2139,-0.0010710022799759605
2140,0.03116096950061326
2141,0.028466969801767314
2142,0.030496767242116953
2143,0.031487013132069724
2144,0.02171925852765068
2145,0.05555330853029279
2146,-0.006691879255887465
2147,0.008323887774503345
2148,0.022393871661510672
2149,-0.008842116640512578
2150,0.020064862066068386
2151,0.056369285866045137
2152,0.023113230745207002
2153,0.02686286799027951
2154,-0.003403321397374634
2155,0.009021689796234208
2156,0.01339179952748713
2157,0.01408614482048295
2158,0.04561599824968286
2159,0.030677620862527087
2160,-0.003166634555993631
2161,0.02352943884953663
2162,0.028098737030153073
2163,0.040470428194869054
2164,0.04880963979001825
2165,-0.0035733990119730837
2166,3.932053176875991e-05
2167,-0.00936872612445415
2168,0.010627215899608302
2169,0.02415803185003233
2170,0.03409932289816846
2171,0.01235394504752043
2172,0.006994960724267194
2173,0.015944677523373193
2174,-0.004277024806177705
2175,0.05373168063537444
2176,-0.020698435446495078
2177,0.014662330099203747
2178,0.050951279588592475
2179,0.010125740871122446
2180,0.005698553089741998
2181,0.0018590652179498474
2182,0.004907879133436118
2183,0.0354795697925603
2184,-0.036708552650559806
2185,0.03770269201667412
2186,-0.02194049603947543
2187,0.000709575584366939
2188,-0.003038895334571995
2189,0.016819874774476502
2190,-0.027411366227682556
2191,0.013296430454273126
2192,0.044040620626677046
2193,-0.024207956342464212
2194,0.0063504371402232345
2195,-0.01118279535854226
2196,0.01007492104751953
2197,0.0014403054818482052
2198,-0.012272320971591087
2199,0.009814874441222286
2200,0.035644396731214674
2201,-0.004760591251209518
2202,0.01295278772491316
2203,-0.027807541740950854
2204,-0.021570327378725256
2205,0.0065072526143549
2206,0.02624246861142269
2207,0.0031737799827018486
2208,-0.010697888791771942
2209,-0.00494869759201823
2210,-0.03043998445059834
2211,0.006161715863635458
2212,0.011221902544854112
2213,-0.01596209092590166
2214,-0.016815960769395843
2215,-0.002591645260528435
2216,-0.017136905699350884
2217,-0.010217624151928855
2218,0.032607892532817956
2219,-0.01481769001002927
2220,-0.017533624070762557
2221,-0.02380626550480568
2222,0.003540887210024905
2223,-0.015453824226437657
2224,-0.02530200714638777
2225,0.013627560091993588
2226,0.015110845204688639
2227,-0.025771052422054914
2228,-0.0515733701095479
2229,0.005429136984587744
2230,-0.02889082695575243
2231,0.00013870772468044246
2232,-0.05554988706346999
2233,0.0012317443737090115
2234,-0.04131437065454742
2235,-0.0029446702852914206
2236,-0.017741755926950264
2237,-0.03757146758196281
2238,-0.027097018110407604
2239,-0.005691639757191891
2240,-0.017759895093767124
2241,-0.00864731204451702
2242,0.018737486078667088
2243,-0.05252983268830429
2244,0.010647700685189727
2245,-0.020058812786816968
2246,-0.04056877865214326
2247,-0.04964427705791891
2248,-0.027263015434882486
2249,-0.005487860415860184
2250,-0.02690970803057616
2251,0.005428945865508798
2252,-0.0542506142622701
2253,-0.02589930445093686
2254,-0.0511332536838868
2255,-0.019237997927991884
2256,-0.00919548752194644
2257,-0.03576837763982632
2258,-0.07985459004967833
2259,-0.024205744123986433
2260,-0.019861511720808002
2261,-0.020919103747360567
2262,-0.004695170625554003
2263,-0.051234762613443216
2264,-0.016609260125861152
2265,-0.006760303866672965
2266,-0.06657601665782198
2267,-0.025001938920110316
2268,-0.04186614304806032
2269,-0.03379739265119915
2270,-0.02559458561254562
2271,-0.04267060787532465
2272,-0.04681482690980606
2273,-0.03298891567155123
2274,-0.055784814324963544
2275,-0.05612092569061856
2276,-0.02117804460535123
2277,-0.058099001597165585
2278,-0.022150969222499033
2279,-0.026575944037935235
2280,-0.07069087237802431
2281,-0.050069381312488635
2282,-0.0129755988899963
2283,-0.05681711051092524
2284,-0.04681417872251335
2285,-0.028613416621405454
2286,-0.022511579879006025
2287,-0.04353110545657199
2288,-0.05076761929984921
2289,-0.010683224133187431
2290,-0.004661921022819246
2291,-0.020168102256184876
2292,-0.03834027490036401
2293,-0.05650932203392356
2294,-0.057246231214536744
2295,-0.030476332759946607
2296,-0.03284382960196337
2297,-0.013460880170224825
2298,-0.028760758937221242
2299,-0.07210409864066022
2300,-0.021272067854300254
2301,-0.06253652929157966
2302,-0.05051478122467599
2303,-0.038087107201050165
2304,-0.0034292079956363963
2305,0.01860870108322045
2306,-0.0316979621690552
2307,-0.04773472583527033
2308,-0.03361464355771475
2309,-0.02678118063758014
2310,-0.051172720902127926
2311,-0.009075744609125129
2312,-0.040594661920241464
2313,-0.03545280112889257
2314,-0.03229622294783054
2315,-0.037385459422043216
2316,-0.02923628358937008
2317,-0.05855345782311683
2318,-0.05756310886361252
2319,-0.06858419846792499
2320,-0.03797047114732242
2321,-0.0313564716301115
2322,-0.03794975683688535
2323,-0.013780667470379877
2324,-0.047543011479097286
2325,-0.03421208988626742
2326,-0.0695720137638611
2327,-0.055626289773677354
2328,-0.034115051666319327
2329,-0.03118047315555724
2330,-0.05417374666508717
2331,-0.04985345568982229
2332,-0.07890116642042044
2333,-0.055801642008384
2334,-0.03096589516205513
2335,-0.03737708123531987
2336,-0.03897060217740573
2337,-0.04808627955814877
2338,-0.04903341869151366
2339,-0.06246911578864766
2340,-0.035369209501981747
2341,-0.041004469388429166
2342,-0.039656759334904285
2343,-0.06008609149427319
2344,-0.09269555488634806
2345,-0.027743981273559093
2346,-0.05931715498636575
2347,-0.06704431750548832
2348,-0.03596264150604235
2349,-0.05771090688195343
2350,-0.02870537371803738
2351,-0.037592439354281554
2352,-0.0362846356144274
2353,-0.07729360447449113
2354,-0.025749081307416124
2355,-0.0447714224006857
2356,-0.05738544821886658
2357,-0.04713060854680025
2358,-0.08551655521519023
2359,-0.041807267847793
2360,-0.07055122977047282
2361,-0.07699568451480272
2362,-0.08036294752712914
2363,-0.02763048977302816
2364,-0.062433030232580566
2365,-0.019131728511596717
2366,-0.06047585173540869
2367,-0.08385554544987664
2368,-0.07198246812343957
2369,-0.024874374794220354
2370,-0.05264223960359115
2371,-0.06041873843883412
2372,-0.04617639919809044
2373,-0.03925994256269498
2374,-0.02686152502024733
2375,-0.020148499883562647
2376,-0.05621792873281129
2377,-0.07544267865954897
2378,-0.057085305149526616
2379,-0.04349978722504341
2380,-0.06786510081140543
2381,-0.06761260656384879
2382,-0.041468649695269644
2383,-0.049187439017550044
2384,-0.04742361533876281
2385,-0.06310981728639092
2386,-0.05240348627079047
2387,-0.0661309167589575
2388,-0.029688302952329753
2389,-0.02662855259404374
2390,-0.0840938313324896
2391,-0.0655921091226844
2392,-0.07675959470172249
2393,-0.05965192310720751
2394,-0.048137973528459686
2395,-0.07527524135751695
2396,-0.06452802786181855
2397,-0.06597386463195717
2398,-0.041548666759889746
2399,-0.044101853401428394
2400,-0.05971366916707625
2401,-0.04152815076164323
2402,-0.055779313581009723
2403,-0.050055473246801166
2404,-0.010925526185406202
2405,-0.017353104486862867
2406,-0.06991729159676438
2407,-0.027089967306090323
2408,-0.02721126495414072
2409,-0.0661546983159183
2410,-0.026559797255399267
2411,-0.011918335852642254
2412,-0.06486522677432036
2413,-0.06049750210053616
2414,-0.02152311666475455
2415,-0.03617115250678203
2416,-0.030292085868969927
2417,-0.03422624756951304
2418,-0.03293643023373127
2419,-0.06698803297238018
2420,-0.019216432202268773
2421,-0.016471166169516795
2422,-0.04414697431942457
2423,-0.04012093597135517
2424,-0.06956185945621815
2425,-0.028339032776281713
2426,-0.026863535173287455
2427,-0.03922523002200821
2428,-0.015167270049746315
2429,-0.04400504402954336
2430,-0.025696810736022667
2431,-0.057043947009585594
2432,-0.03677976919959532
2433,-0.03945024644417352
2434,-0.031107841663144554
2435,-0.042651816128145226
2436,-0.03753448081405522
2437,-0.018024346347132923
2438,-0.042917380895878376
2439,-0.06594702635990873
2440,0.0015461870652071982
2441,-0.005443071597626813
2442,-0.05854076203832688
2443,-0.018521437472521392
2444,-0.04199194289723474
2445,-0.026276363870230815
2446,-0.025272131702696914
2447,-0.035452160759943604
2448,-0.04604363216115656
2449,-0.043780417184987326
2450,-0.04789171480288107
2451,-0.045799644249449684
2452,-0.030099173181706712
2453,-0.04266033892203831
2454,-0.014290795094381147
2455,0.002229182589638855
2456,-0.038697957901804705
2457,-0.02188724595429353
2458,-0.016257409138172488
2459,-0.016384216215817364
2460,-0.02387572416120936
2461,-0.010109209575875402
2462,-0.0148834110480033
2463,-0.04884471788813909
2464,-0.006269018366916512
2465,-0.005464627928220559
2466,-0.038032150750854754
2467,-0.02156137932816436
2468,-0.00820503155572463
2469,-0.025607176035447952
2470,0.0004915151516588293
2471,0.02676435471603186
2472,-0.03577581390932552
2473,-0.04721797780735957
2474,-0.013059746627600856
2475,-0.004241987636682867
2476,-0.022825817107395542
2477,0.011323292578415623
2478,-0.04404569356269103
2479,-0.002945134644452759
2480,-0.02844897272041398
2481,0.0185291857807793
2482,0.024466904505884443
2483,-0.030240026199819883
2484,-0.02542003837197765
2485,0.0032423037536782103
2486,-0.02121123038004548
2487,-0.013894658290723031
2488,-0.011995183436481932
2489,-0.050411682601769314
2490,-0.011809040218254357
2491,-0.024839753377287253
2492,-0.020419462433047906
2493,0.018804881687075982
2494,-0.03470764189768463
2495,0.007177811835480826
2496,-0.014173429771876219
2497,-0.013696394390963328
2498,0.008200037156532478
2499,-0.0003118238828424243
2500,0.004794672439501967
2501,0.013242029728336002
2502,-0.012251294962173028
2503,-0.017372763296805024
2504,-0.026333427647362104
2505,-0.02064055318748842
2506,0.05534803367737756
2507,0.021758587927505478
2508,-0.029657326372067767
2509,-0.02858556996174738
2510,0.008000552267827563
2511,0.009808332516883293
2512,0.01034063250693324
2513,-0.005236177135337112
2514,-0.0021461498231578786
2515,0.0074204862080153085
2516,0.0030806299097692214
2517,-0.04252349988781639
2518,-0.0022339335103421375
2519,-0.014166754253959205
2520,0.0068646320044439876
2521,0.0635642768358065
2522,0.01170703734422647
2523,-0.0014153181744779855
2524,0.023788691579235938
2525,0.015503270012902456
2526,0.014747667860430221
2527,0.018978421125864998
2528,0.04846722763307541
2529,-0.014787198924620758
2530,0.017796641713087227
2531,-0.00971102442089344
2532,0.020418567454990752
2533,-0.008574630175863556
2534,0.001941569405630044
2535,0.00487588413485294
2536,0.030781715789123996
2537,0.030121042734944405
2538,-0.012676996404557253
2539,0.013820206887726698
2540,-0.0009871710257599794
2541,-0.011484091174392568
2542,0.009825878411218417
2543,0.008475359421044142
2544,0.06365667619821098
2545,0.024257362037609073
2546,-0.011479925229149424
2547,0.005249596728971701
2548,0.037443740253539845
2549,0.05925422574165723
2550,-0.013766748543650582
2551,-0.019179817861632198
2552,0.0563018836369892
2553,0.02713688572309912
2554,0.002438835140184087
2555,0.03095537864971641
2556,-0.031996076966320515
2557,0.0212403969621937
2558,0.028181202032306778
2559,0.04055991065155931
2560,0.0022441106679187105
2561,0.024681042610600324
2562,0.004901779819306177
2563,0.0289585794042238
2564,0.006382224723162813
2565,0.016562952372028573
2566,0.005242006767926639
2567,0.038611869198201726
2568,0.04318643749974699
2569,0.021750672852514953
2570,0.02763086894952416
2571,-0.0016853810322036145
2572,0.021710523888487644
2573,0.027114803713346524
2574,0.08094678521416572
2575,0.006700757148904238
2576,0.05862992272460777
2577,0.049686899090706824
2578,0.035762822435454256
2579,0.06571985976950577
2580,0.03838386055813922
2581,0.039116141890433505
2582,0.030658618518110126
2583,0.05657731075149594
2584,0.05441700873744785
2585,0.020352520534079634
2586,0.006856278035562012
2587,0.029553440728665992
2588,0.017980752460331116
2589,0.033076104403624726
2590,0.05945699610629489
2591,0.02592036703313899
2592,0.034564592620114146
2593,0.036932632977477224
2594,0.05308833677236059
2595,-0.00847413864630453
2596,0.024669924708797003
2597,0.041366206658017185
2598,0.061475000126958855
2599,0.027964512923419563
2600,0.0005968684031426585
2601,0.050843699333260106
2602,0.026059925612381872
2603,0.015287666497011295
2604,0.0269040101070775
2605,0.03600638991178407
2606,0.027904013281069937
2607,-0.003814404920538833
2608,0.058532220150752066
2609,0.06637831797435496
2610,0.05419708986369409
2611,0.01869465288583304
2612,0.03769610707071496
2613,0.04186891034140865
2614,0.05424442343490332
2615,0.055900317597353345
2616,0.02811075071141049
2617,0.044690577292233434
2618,0.05244840870250782
2619,0.07266705125540371
2620,0.057884184787039016
2621,0.0598142575472269
2622,0.04594432289178988
2623,0.07270721302861544
2624,0.052919076069146934
2625,0.027723379627151955
2626,0.07322936043746464
2627,0.05933233353161035
2628,0.03672115731513264
2629,0.03619538988080105
2630,0.05191539313591616
2631,0.05544161279286422
2632,0.050313179101340845
2633,0.052778287464039036
2634,0.08073138652056742
2635,0.0683385539226365
2636,0.050891163822140005
2637,0.0660707169251222
2638,0.026755356140994026
2639,0.05552096356833689
2640,0.08390038171929712
2641,0.04350039758631084
2642,0.03105091159963492
2643,0.035099286758999454
2644,0.026481064076521187
2645,0.03270631962106881
2646,0.0411143886566324
2647,0.02053135067504439
2648,0.04906833393922307
2649,0.06690991138148161
2650,0.030812758552257444
2651,0.07945217813006938
2652,0.059376052320746935
2653,0.06986061717554888
2654,0.03617618443939208
2655,0.06650231686469323
2656,0.027647129982324728
2657,0.06735980513427024
2658,0.053055733596503604
2659,0.060743101030090535
2660,0.026220346581394875
2661,0.031880030729430874
2662,0.06177020271982862
2663,0.030897906527760637
2664,0.0591632342666035
2665,0.022585604238532512
2666,0.06691610376975723
2667,0.02532141714941554
2668,0.06103214898003666
2669,0.06250803710765901
2670,0.03606425077425954
2671,0.061639487265609604
2672,0.05520207011772347
2673,0.03920565737351066
2674,0.029795672254356535
2675,0.010693526905989618
2676,0.05691332192654321
2677,0.018593553803918444
2678,0.05176079255124734
2679,0.044544258222726354
2680,0.06335041075434186
2681,0.04367600124293555
2682,0.043072339843253246
2683,0.06423812790525046
2684,0.05623633262040821
2685,0.05578779592569807
2686,0.05877458689507189
2687,0.018597412069265722
2688,0.06435931672329125
2689,0.061382685280674545
2690,0.028704499815727702
2691,0.04405650212525504
2692,0.048047021287289535
2693,0.04603340351690086
2694,0.05528583840808173
2695,0.07711641376170957
2696,0.07000000285951226
2697,0.021991038191870538
2698,0.06054275211905257
2699,0.07454113886092581
2700,0.055554966834009206
2701,0.06948994703415887
2702,0.08776252256054137
2703,0.06783332801298506
2704,0.052182596573755964
2705,0.06793076210955667
2706,0.049754614396667556
2707,0.04715809806057068
2708,0.03947026397591918
2709,0.07758067754603795
2710,0.029753067527314263
2711,0.07657361369082515
2712,0.05572356743553074
2713,0.017535614637754007
2714,0.05266562503081214
2715,0.00309847882898541
2716,0.05739102926635682
2717,0.06236287048774192
2718,0.032584027826279297
2719,0.04667056389212219
2720,0.08304680175754187
2721,0.03360836577815116
2722,0.02230042260956127
2723,0.07286276906604561
2724,0.08222784857943247
2725,0.04279232438313307
2726,0.06268570602620674
2727,0.06901975239136908
2728,0.027070119204445953
2729,0.03193906497686608
2730,0.06598388529286364
2731,0.07478375734445361
2732,0.052054057401344
2733,0.02290904194536643
2734,0.07995138956779985
2735,0.029291566712750218
2736,0.03290505531553088
2737,0.04614743315063548
2738,0.07007282036212603
2739,0.05575416803715887
2740,0.04665312763901461
2741,0.047298921810000526
2742,0.038576974872943044
2743,0.04853923144615141
2744,-0.013548738355365998
2745,0.030772631844411653
2746,0.041189867103915555
2747,0.012998157800424296
2748,0.04339631508234789
2749,0.031228266604548915
2750,0.07007151554906468
2751,0.06606321047451219
2752,0.02492405872255028
2753,0.03085734601980126
2754,0.032025691703392145
2755,0.024098645820411265
2756,0.03665621419628512
2757,0.017210676765934685
2758,0.00938137746806567
2759,0.04406207532619577
2760,0.043809448455255785
2761,0.014740425640587577
2762,0.04833865086361262
2763,0.01740174595076204
2764,0.034695360275510456
2765,0.045634727566823935
2766,0.02814846505994968
2767,0.03750552158867754
2768,0.01766925641327495
2769,0.02365286380603863
2770,0.023046594844005584
2771,0.011811088162109537
2772,0.022783369218676772
2773,-0.005079947971520067
2774,0.015640319367451444
2775,0.019334314429227336
2776,0.019474156071470336
2777,0.019331269274105466
2778,0.02248698516277686
2779,0.032869778283011596
2780,0.04032764008985994
2781,0.009396061045333921
2782,-0.0021208236682926686
2783,0.0006519387507611107
2784,0.011296252863068316
2785,0.013547265208385527
2786,0.004729091966513627
2787,-0.0062520111533429755
2788,0.01008724740754168
2789,0.022375617234288023
2790,0.030183220330842364
2791,0.006667887886221014
2792,0.009088328819727192
2793,-0.0016554794142111424
2794,0.015778217020767666
2795,-0.0010346992763951846
2796,0.0269217092773403
2797,-0.02073444312348941
2798,0.007312528692634438
2799,0.02004805385188279
2800,0.01722197974184337
2801,0.06692399052469505
2802,0.01957603924529666
2803,-0.007985589667440536
2804,0.009700471302931975
2805,-0.024402077415251362
2806,0.009022835001850115
2807,-0.006515373892658452
2808,0.027963455451861196
2809,-0.0018262184148992167
2810,0.006337289446389674
2811,-0.004531395634059417
2812,0.04246312369352602
2813,0.0007668081932716529
2814,0.0433476520840259
2815,0.022483724510078122
2816,0.0153455818039319
2817,0.012581897773113408
2818,0.012585647641483903
2819,-0.03434175402560045
2820,-0.001864395603797065
2821,0.02011763509667727
2822,0.001737413952393097
2823,-0.0258878288988115
2824,0.0006682678461384967
2825,0.03529868436896994
2826,0.025654503884336155
2827,-0.0010233867502571848
2828,0.01874568117248374
2829,-0.008113414251580046
2830,-0.035360596729562356
2831,-0.020272247588998024
2832,0.02897526300167475
2833,-0.008261730297822796
2834,-0.008148626356936497
2835,-0.009776460711190513
2836,0.03380466295603948
2837,0.027743165225411162
2838,0.03910212493805132
2839,-0.00895132324441492
2840,-0.0003542915298795548
2841,-0.03709536788873701
2842,0.022281112272599535
2843,-0.031107500872992397
2844,-0.003909956985723999
2845,-0.030684252687021803
2846,-0.021007398729595204
2847,-0.026466247877743865
2848,-0.02236846944036992
2849,-0.02148236217202361
2850,-0.022153157907841364
2851,0.00499214109484835
2852,-0.034257380689441015
2853,-0.008233667972996673
2854,0.011231579286868213
2855,-0.023873325546043704
2856,-0.028448209638776027
2857,-0.01917934892403649
2858,0.008548080023676618
2859,-0.011640334617700664
2860,-0.02662128398636171
2861,-0.0067923762414125646
2862,-0.03898701645566348
2863,-0.003783553340609404
2864,-0.009706426426120487
2865,-0.02450078319126174
2866,-0.035580536479667024
2867,-0.037004764832252936
2868,-0.00903519843694739
2869,0.004389639246707159
2870,-0.033392532402603065
2871,-0.011932985429409466
2872,-0.06329349185652634
2873,-0.03369538280448739
2874,-0.023072083271136197
2875,-0.04109020430397725
2876,-0.042070005176238864
2877,-0.03713647655761314
2878,-0.018375660540770618
2879,-0.028402303223160376
2880,-0.06985408971752799
2881,-0.06793470137412856
2882,-0.038086683100404174
2883,-0.01722173412769313
2884,-0.08174901148416712
2885,-0.03721428706446269
2886,-0.03816268763787485
2887,-0.00028625815943458116
2888,-0.03616592789594285
2889,-0.02121534337950419
2890,-0.02645672419696576
2891,-0.07229701235695277
2892,-0.01472238564672964
2893,-0.026176438460868635
2894,-0.02071378595567888
2895,0.04725389309052195
2896,-0.07334169505716553
2897,0.0024490874162831563
2898,-0.0381760008208373
2899,-0.027059434520640475
2900,-0.03409193911667322
2901,-0.042038784338787355
2902,-0.045319724317974305
2903,-0.027698506845805267
2904,-0.06499434245518343
2905,-0.019998007077822653
2906,-0.043688699502602624
2907,-0.05831788271067439
2908,-0.045064865994923854
2909,-0.011266130972066954
2910,-0.04745668264276334
2911,-0.029918099163901604
2912,-0.052039778981811655
2913,-0.02259195637427524
2914,-0.02436620349431004
2915,-0.0014263388974555674
2916,-0.04222811194708021
2917,-0.025658182764610078
2918,-0.03738047079630151
2919,-0.013730994527758437
2920,-0.054327721685155296
2921,-0.0253496163692963
2922,-0.04443829230431542
2923,-0.04211867927844014
2924,-0.03928635194404649
2925,-0.036358967495328784
2926,-0.04400658973411031
2927,-0.03766181048991718
2928,-0.010663582711288616
2929,-0.022782597300234443
2930,-0.025369897188915583
2931,-0.05212090232236921
2932,-0.06104775015415792
2933,-0.024405417955229484
2934,-0.026234637693129153
2935,-0.014541928931554298
2936,-0.056310324371225434
2937,-0.04905263132998848
2938,-0.07747784171545974
2939,-0.05275961204973152
2940,-0.025196320198920326
2941,-0.05467066574163385
2942,-0.032739655961582015
2943,-0.049563252806854356
2944,-0.03947141366282539
2945,-0.06910115034679944
2946,-0.044633287187238475
2947,-0.10634571551835775
2948,-0.05044178692316883
2949,-0.0794895259463615
2950,-0.022931680086211357
2951,-0.03167022758911425
2952,-0.038047037434223656
2953,-0.01711767695327471
2954,-0.06666872259534126
2955,-0.012890949903439412
2956,-0.02933742047792783
2957,-0.052850597323707366
2958,-0.025540516542803992
2959,-0.07050739239009193
2960,-0.06499556991591274
2961,-0.06079599520540567
2962,-0.059317806577590365
2963,-0.06997858316258695
2964,-0.02449006215422253
2965,-0.05422820956071614
2966,-0.04209551517209293
2967,-0.06064222033291569
2968,-0.08573191400275272
2969,-0.04399842386739479
2970,-0.08771945367112233
2971,-0.050916870817751876
2972,-0.07697537202831152
2973,-0.009923471756867551
2974,-0.03149669093003426
2975,-0.04765885082704315
2976,-0.024544797027136342
2977,-0.06678527220575901
2978,-0.03902440130554037
2979,-0.04592782706975617
2980,-0.04466868862067408
2981,-0.02452207988102851
2982,-0.035334370590036725
2983,-0.04421980377199
2984,-0.08309709074987301
2985,-0.06920033303517643
2986,-0.05244865100673478
2987,-0.04811709064894885
2988,-0.07257368001546213
2989,-0.0017161424790060054
2990,-0.019596870428119275
2991,-0.037852468234407875
2992,-0.04841919108376412
2993,-0.054064215423362386
2994,-0.06881353097959841
2995,-0.04817569968789205
2996,-0.04451543504496169
2997,-0.07444590613980376
2998,-0.04286241403950693
2999,-0.052581416562183216
3000,-0.08755773236219092
3001,-0.06652968692223538
3002,-0.057509570719511245
3003,-0.011394256543733619
3004,-0.03792258207930881
3005,-0.07566400550784927
3006,-0.03912948249674866
3007,-0.07968723724299863
3008,-0.026973411490490828
3009,-0.05793093802585654
3010,-0.05025753038147368
3011,-0.021740396832697666
3012,-0.07386629873931275
3013,-0.07592727639133953
3014,-0.059513986086170104
3015,-0.026926725248946237
3016,-0.07792875709847022
3017,-0.10402772672680473
3018,-0.05624583268644378
3019,-0.03602115804751622
3020,-0.022879352020237474
3021,-0.05597173880637027
3022,-0.05475629744439772
3023,-0.023264351616620993
3024,-0.08354716709729088
3025,-0.05372810021383905
3026,-0.041949962788300973
3027,-0.03657024623179792
3028,-0.055542379167909134
3029,-0.044444515129825515
3030,-0.09468245919612744
3031,-0.05785896558468711
3032,-0.03539743893457435
3033,-0.06388266299414849
3034,-0.04282184335928696
3035,-0.034824423140937824
3036,-0.050368826389212376
3037,-0.03986018441921848
3038,-0.06227140170200864
3039,-0.04689196490821154
3040,-0.030294128902181954
3041,-0.03909345624445928
3042,-0.05369378076861583
3043,-0.03720487092446195
3044,-0.027118877945325907
3045,-0.0821276330045217
3046,-0.017660946962298533
3047,-0.047277059654691374
3048,-0.03174764767322397
3049,-0.016013963610996624
3050,-0.06708983591747347
3051,-0.05353867630722784
3052,-0.04481038950916934
3053,-0.0544001414380956
3054,-0.003708122447991874
3055,-0.05522023813699416
3056,-0.04886986569803696
3057,-0.03334150746253638
3058,-0.061138893704795354
3059,-0.04467242294767135
3060,-0.03006897316657617
3061,-0.0427308343847726
3062,-0.03759334404809534
3063,-0.04596065716112228
3064,-0.06530829176581571
3065,-0.028228390166085204
3066,0.0008005042259613543
3067,-0.033564597618289484
3068,-0.029058427681235725
3069,-0.01933697837304505
3070,-0.058202447739823374
3071,0.001613332576629753
3072,-0.028008263765551395
3073,0.0009676246369869149
3074,-0.045941679981119705
3075,0.005471839730611699
3076,-0.014991578575623048
3077,-0.019036127031612116
3078,-0.025015670286142717
3079,-0.03426299276805017
3080,-0.004875119052809136
3081,-0.025668998089900204
3082,-0.06740518522736
3083,-0.04999230970278366
3084,-0.03094751999051892
3085,-0.02060992672357051
3086,-0.027518296636800135
3087,-0.001581092904152235
3088,-0.06455393179278496
3089,-0.022228968425721675
3090,-0.06102663425558201
3091,-0.0090366597457503
3092,-0.025681512781495597
3093,-0.014959192675372669
3094,-0.04018576983109769
3095,0.003126760302377532
3096,-0.0011802265259615342
3097,-0.009893813769626713
3098,-0.02370286833784672
3099,-0.00906109003064203
3100,-0.03433973362590023
3101,-0.002632395443955819
3102,0.01370645723830128
3103,0.0025913268275950807
3104,-0.032948775419195324
3105,-0.010662385671338315
3106,-0.04328577982743395
3107,-0.005505617383831783
3108,-0.007470134676945895
3109,-0.05340566084513319
3110,-0.03877054113296606
3111,-0.02072161891634286
3112,-0.020598506779483956
3113,-0.03829186328121084
3114,-0.005842352501252802
3115,-0.008110695243590722
3116,-0.016542476390283868
3117,-0.027288584383365556
3118,0.009286944783942071
3119,0.021907669863221124
3120,-0.020383856691724954
3121,-0.02246704872036591
3122,9.038193101314727e-05
3123,-0.016403446603097165
3124,-0.011538966374154675
3125,0.006534752415814476
3126,-0.04595189480243381
3127,0.019095587481991406
3128,-0.005321807451406729
3129,-0.0145095622160211
3130,-0.007568035831291002
3131,-0.006037840738080582
3132,-0.039413000360640243
3133,0.02560772269751058
3134,-0.002966167665344698
3135,0.005566103103858029
3136,0.016236126103264362
3137,-0.022718768777947564
3138,0.0076734975854875105
3139,-0.006649003389125341
3140,0.016139122374324962
3141,-0.04284087346724102
3142,-0.0017782133629836
3143,-0.011352763138878666
3144,0.0098488159600308
3145,0.011104227310567084
3146,-0.011949558050318826
3147,-0.011541121448629338
3148,0.0009881742191830698
3149,-0.014232557346027344
3150,0.02103839669362988
3151,-0.0026874055088304183
3152,-0.052945479840719234
3153,-0.0018051299652536374
3154,-0.014583107754602042
3155,-0.025941908923556002
3156,-0.017569755010572306
3157,0.009861399686961687
3158,0.034739731995059364
3159,0.014923473402449872
3160,-0.0029782813152853926
3161,0.018760957705304147
3162,0.0009511906710264594
3163,-0.003269900725583452
3164,-0.011977099126521493
3165,-0.023439485322602815
3166,0.004284393556119178
3167,0.01572850608388753
3168,0.011118274750208008
3169,0.005213416392640254
3170,-0.0049015127254846465
3171,0.02665758452984303
3172,-0.011372174749087804
3173,0.030967327846523833
3174,-0.0041228095531544405
3175,0.001345995194230785
3176,-0.012469474211442889
3177,0.007308029713832145
3178,0.037310431278960374
3179,0.028583072932761668
3180,0.0383034554230338
3181,0.02964049263403676
3182,-0.0024150460705381176
3183,0.013501308979561408
3184,0.004969842157224159
3185,0.04763999672848576
3186,-0.0024547032050308212
3187,0.039805446497996895
3188,0.040238799968114164
3189,0.05941811850237774
3190,0.015075691965157826
3191,0.037957249436052456
