Tick,Pulsar_0,Pulsar_1,Pulsar_2,Pulsar_3,Pulsar_4,Pulsar_5,Pulsar_6,Pulsar_7,Pulsar_8,Pulsar_9,Pulsar_10,Pulsar_11,Pulsar_12,Pulsar_13,Pulsar_14
1290,-1.0704259836263956,2.3911767310034207,0.5546981156671377,0.5012669252611048,0.9035595000673948,0.3582902686579125,0.0965107650177122,0.6334960317470296,-0.332842318669214,0.8811957392815926,-1.0459332971529234,2.4595580281375176,-0.9948911619912321,0.8924520494881617,-0.44327370478094835
1291,-0.30674703152578053,-0.5140709906652942,0.4848023364424826,-0.09244185702873893,0.9425633803846802,0.2054217806335329,0.9523265158644263,0.6914084645762821,0.5625121181930578,0.5259387550121022,0.8538097624802743,-1.0017294210579548,-0.8194115539629985,-0.5749769591354358,0.2862100928812234
1292,-0.6125521821256287,0.9940439315873776,-0.2110937753506732,-0.874583560494923,-0.2563603643628206,-0.5883486309613468,-0.08217358299808909,2.160926286980455,-1.4458071333898672,-1.0837367914167257,0.02246912266123104,1.066449730617574,0.297557901424206,0.7676027619970957,1.3695067725365433
1293,-0.18790383397226412,-0.09621699650954114,-0.7753139754918776,1.521133305855186,-0.3387634539778207,0.9765623249329951,-0.6822783162409762,-1.2694202145236169,-0.23252245331387544,1.0524919782697786,-0.21935015373308336,-1.152876732855735,1.0875396029445055,0.911762375252465,-0.947368402890423
1294,0.05693246991617666,1.234610394277309,0.19118145325383862,0.8862664350855833,0.2310289084762904,2.1184374867059623,-0.19238168191717994,0.23437511744364484,-0.11821066721462724,0.4923754639660383,-0.3391061744687801,1.0199669887055693,1.0577507259894505,0.7549968771610283,-0.765236798492507
1295,0.5323346298694085,-0.03673785079141706,0.6846772132456681,-1.3181339604973814,0.061395241843181916,1.4980396437785162,-1.6156379073750862,-0.7576360579328867,0.4710021497948872,1.017025710138698,1.1666363529769823,-1.402504307707878,-0.27223519440830596,1.4252435432252553,-0.8812267423675704
1296,-0.07085039509348731,-0.38536795301089455,0.2008016533968264,0.05663484970341291,-0.47673665602425924,1.1553684279754468,-0.4056312994866313,-0.9007614677251525,0.5353605921739641,-0.09850451838315254,-0.2932454214951785,-1.844693105403974,-0.24778742655734096,0.14525365766083967,-1.3102672071631636
1297,0.48892810099241846,1.283978655488876,1.3932465740281212,0.038830983155536236,0.13079327082221537,1.0476860445888065,0.20064480046903463,-0.7434270914595209,-1.4686330393720863,1.4895189672330849,-1.426259770908865,-1.0513043333118683,0.9175257153447977,1.7385421061413473,2.596104307774964
1298,0.0647959849586263,-0.49681149189156004,0.5306916228794545,-0.3428317029303344,-0.6134831167574402,0.8270595813481466,0.5434400592560164,-0.4106576337120682,0.45534295449145207,-1.1380947779726514,0.9381290808238708,-0.5713497661806236,-0.10973557830796175,-0.6072511043354913,-0.762107315936582
1299,-1.9853193285539164,-1.30942398290168,1.131522002825148,1.0901350524223776,0.43549983368084877,0.727412428499208,0.31868313102343326,-1.226708258410894,0.6912587221802124,2.278825638414629,1.0199581787746614,0.8136225641244818,-1.226359729185338,0.59266177308133,0.33356137988438594
1300,-0.9440203874395089,-0.46718576450927024,0.21569908012093084,0.9772178060758365,-0.04950855919279653,-0.3265632087963896,-1.2644079739317635,2.3384814359921804,-0.07959957961242534,-1.5461662954852151,-0.6196232431681351,0.6334593661696377,1.1357473354809793,-0.559730471823771,1.2157203556974399
1301,-0.1448062013553561,0.6290897685753718,0.5783822584722128,-0.18300397665646867,-1.2320983360450266,-0.10030461673396127,1.1656595097571791,-0.2579301487256467,-0.3564550039165107,-1.1804630000791974,0.38878423681276525,0.8824411456931062,1.3312342172842877,-1.3197356150807789,-1.0355006093559738
1302,-1.215728170507695,1.463180499871745,-0.9960052028280978,-0.12948565235017667,-2.4611963366801306,0.08011289744591721,1.332104131484048,1.4649163840286938,-1.313907332424582,-0.46409993926417786,-0.32859723100623045,1.1152812714127345,0.9890623662271938,-0.6170308146507337,0.6500944128666666
1303,0.6029209117998872,0.078647295970091,-0.4753143340797009,1.3988750125887,-0.9004178759725912,-1.3195530176011983,0.09861303339670639,-0.724820339210227,0.602606188447447,-0.7783714353584281,0.02134255736322777,-0.8541656315140111,1.1013178439657663,-0.5166858192964316,-1.339054236403797
1304,1.5383855471981434,1.238931196576748,0.13984767118123742,0.6697109319481342,1.5651999297757244,-0.26775808301907505,-0.5430877146243341,2.1446220190653236,-1.126071190821798,-0.35450647671989477,0.6276385563809908,-0.6067066535668852,0.5192681682996001,0.32421352918166335,-1.1249639110021603
1305,1.2248405021325015,-1.4296951754684804,0.5390988613053346,-0.07901447522537057,-0.22293071352534133,-0.7016202575351423,-0.7852556353030218,0.0417195206110014,-0.488598107729332,-0.31073881624833277,-0.3670034303954548,-1.1144986041181122,-0.5778615350440238,-0.6564197061095397,0.8722035417364892
1306,-0.21450743050635498,-0.43311715789744826,0.57247285472943,-1.5782740074903807,0.7302718820151402,0.8720920311804403,-0.2459272913402327,0.8523480447903888,-0.9155666956109029,-0.4209755202665788,0.21772632366747352,-0.7962748684219728,-1.469128843517712,0.6832288352238908,-0.15832037692070047
1307,1.4981612260496056,-0.3712603419303668,1.1292836814113796,0.1252317283516362,-2.03238416494179,-0.579721425197192,-0.28703201206372647,-0.5394071791750576,0.5514917219954694,0.5472609269435097,0.5768638555493968,-0.9203126954550289,-1.7543699010536062,-0.4841438100307964,1.4533883513243706
1308,0.1494089453789534,-0.1231051007524669,-1.3991742908062434,0.6767430542558064,-1.097406953660595,0.19289290380131263,-0.4533655609907231,0.9392380023525521,0.29929235575180063,-0.5753617056432025,0.2055521613311037,-0.7764534675813095,-0.1216712637448964,-0.47666500462305367,-0.08276325509915748
1309,-0.3387672083361044,0.10285714711813837,-0.979136246135813,-2.6873928448955033,-1.7114559416968471,-1.3442687944525085,-0.8314540292553225,0.9723555369815569,-0.6422139684252017,0.06123201973478261,-0.5457123368161848,0.19606435016941753,0.9205487068279247,0.264168906554454,0.4189782489522178
1310,-0.6164620474250709,0.7269327348562238,0.12671041650600434,0.3253710226052998,-0.15607750255824807,1.570095480593067,0.8962060847965025,-0.3107986932751791,-0.7231119096077483,0.20260867192549498,-1.2082561858933747,-0.21751307361990174,0.7369574593067338,0.0014068813067584886,-0.636999463260654
1311,-0.30397827283651196,-0.42978812070086203,-0.6508344461055446,-0.35794371873557496,2.3174053859615236,-1.5668530802265492,0.878978959576733,-1.3100938726335545,-0.2650915069956511,-0.6541659745233114,-0.4253885895129521,1.0573166179374076,-0.22544801833077838,1.0067506919588718,-0.35219831774250526
1312,-0.3901128745341762,0.16078260687346996,3.336849986698786,-0.17098669541516637,0.889359635607848,0.9370377591792167,-1.111803776301391,-0.13198595328393972,0.481249926811458,2.1884767389669864,-0.8971662749974585,0.4943242033391139,-0.20408887373269338,1.4116984599972218,-1.5350717401495522
1313,0.17126618386949302,-0.054617648012728885,0.5183326194003621,-0.9268670032727173,1.6120249408292033,-1.2497099519043193,0.654244428520581,-0.3828238650515893,0.5663041386861511,-1.5044642566461037,-0.13754724191033166,0.6261245477617878,0.5316012403433842,-1.7194713062557894,-0.35121457982068166
1314,0.16137485375393618,-0.937921846214348,0.06141838048524544,-0.1501629456192342,-0.17797283517495932,-0.4121005470411253,0.07241601160551817,0.6479158291358039,-1.1769129852509017,-2.3448020288972677,-1.1638772686863177,0.42907027751732846,-0.8105704315315723,-0.39235514091980656,-0.19365307175253488
1315,0.003061212368124299,-0.1142306092621664,-0.4949515690583163,1.3862675762185919,1.4273485087457902,0.4673426382922201,-0.5017418763967965,-0.5195868263120118,-0.01476428773940374,-1.3816889610326333,0.022525579282775487,-1.5332404597164908,-1.1292015160173476,-0.5605918505996001,1.2928361856824675
1316,0.43911742600710224,-0.16810127154312454,-0.4575589325956115,-0.5043391089796635,1.8825444777537794,0.153331373883361,1.3870712316624216,-2.1453255082459424,0.3814133717335012,-0.4011041080495643,0.32701109435572406,1.965277148078202,-0.24926671840718276,-1.9457585228937406,1.0394033109786307
1317,1.1965846970353655,-0.23089298346575318,0.048818303395146215,0.7865426428503126,-0.11769893879452772,0.2507115411037667,-0.11038852816055203,0.3975268991207183,1.6482303854493097,0.4535170053824461,-0.2980889057247664,-0.44119834317188455,-1.0549399769077743,1.0925548492126362,-1.4474424100173418
1318,0.9542900956706283,-0.020155918179801918,0.10158759598274636,-0.9430403618298422,-0.7110952121574701,-0.15843752532125926,-0.4508628001646049,1.3964336579401975,-0.33451555932547106,-2.491064228575999,0.7128350414209331,0.7048456734422666,-0.35442728022304787,0.5019778528193392,-0.5596387634983565
1319,-1.4923039892976622,0.15729579167863117,-0.4575816951121975,0.9733772514556729,-1.1032271121048414,-0.3943477101913142,0.047405135938354694,-1.475025566480862,-0.3840656899196515,-0.1876478053209197,1.126197467317871,0.8613028728221458,-1.5949455129121806,-0.9897165790050201,0.16326661400257952
1320,-2.566658975191655,-0.2938751733205255,-0.19290346855776166,0.3906829343199112,0.011716044339185125,0.22970668867931193,0.7468630174585412,1.7084951721285824,-0.7558391102395198,-0.2998752449753315,-1.6800571661512382,-0.355214542833781,0.40732646168218645,1.1304509548537534,2.7598494175543995
1321,0.938979889829141,1.2259685962956983,1.1382612902964622,0.1802762520015007,0.024944512019352407,-0.05150832825049895,-0.14003269604952198,1.5422477370882857,-0.050159232320014055,0.4277490245812036,-1.04579902252117,-0.17783139097260894,1.2228631507999455,1.0709718702186246,-0.449797841680497
1322,-1.3736960908234592,-1.0986738998803425,1.559455165067212,0.23366547709514604,2.4653463744382376,0.8612490543636545,0.21825553689223046,-1.0459195590662156,0.6642780403994855,-0.6917166913031338,-1.5757112260910469,-0.02069580791880317,0.46721893719999325,0.6638574566788189,0.738862121992508
1323,-0.22588643329527194,-0.7111734426970122,0.3606184526894456,0.6866733213175692,-1.0486479257787518,0.1762677488524061,0.7877596230386089,-1.2844666179480309,0.17550963134107178,2.500597498786096,0.6057435323863062,-1.6142706153946518,-0.8398009402201614,1.107763362082365,-0.8100453417426283
1324,-1.175949037454995,2.8537845826877533,-1.7471195096746412,-2.437904075097834,-0.596233051994422,-0.2377802246523937,-0.9337845356373775,2.1831288744362567,-1.9951284822872013,-1.0131721326014735,-0.5500573609338655,1.083312140845866,0.3640456381124453,-0.07268000607747074,0.2285597631061567
1325,-1.8109679269372192,-0.942886012167226,0.7012702365756273,-1.1212667364811917,-1.5156081284556582,0.23783983182888616,-1.3652779956620569,-0.9981172955782746,0.7686840520687543,-0.6761287722351087,-1.1245521882370924,-2.4890855829032863,0.9258520357042903,1.6861579225497763,1.1998121400116786
1326,0.5441633071930906,-1.3881501013251478,1.7462326289781605,0.361768225481874,-0.06669639263357462,0.6009861604902043,0.3646572877988519,-1.0751638669742125,-0.11117162523474139,0.9163056303648357,-0.5526596671836357,-0.5867133383334581,-0.4325368724093413,-0.6353094680870454,0.24727354138485116
1327,0.7629414938173691,0.6954479086572333,1.2459123766858429,-2.1622357478269443,0.08563440844771718,-0.7662179263061982,2.3320681633933087,-1.0773328658011323,-0.6238002130208211,1.4572239461036116,-0.31497944174266956,1.6752374941661,-1.0269338913239845,-0.39540633187060115,1.2243796945615715
1328,-0.5793857821586093,-2.0527879063423518,1.0468406745832313,-0.3964189651157954,0.8632144331283824,-0.5612530542583154,0.903322134012315,-0.5099717330817901,-1.7522604975340008,-0.7217338091533628,-0.24921289894439233,-0.42131361662967914,-0.5446668716003552,0.04474933229781832,1.3782369797155338
1329,-2.603965276512032,-0.09413184836337503,1.462076419865803,0.33312049229675933,1.0813086593616785,0.7749120453277123,2.154757710759215,1.202832579502901,1.2297154787802291,-0.5319885764140456,0.37050358648284,-0.7665523061694057,-0.728990915544389,-0.6298718947917834,0.2482896821649756
1330,-0.5489688763665258,2.1832489766441507,-0.26877399951881137,-0.7901601827920376,0.10424070512255977,0.7610948640887469,-0.22314318401962555,0.9792688185355073,-0.8760231509988482,-0.31409308706363875,-1.5880925245037565,0.35128021623565003,0.42013473149755387,-0.706842267834996,0.9818563398129265
1331,0.39375815221525695,-1.5717992897034285,0.8557391128190348,-0.7117853045861915,0.720870565805639,0.598104047163501,-0.8279150422161036,0.6802637800712854,0.8894442229883593,0.5155174435725801,-0.02159078336482567,-0.26387010114370846,0.3056029633778486,-0.9323101386070565,-0.7855897552649255
1332,-1.4862877320816767,-1.907857383809061,-0.36896712021285444,0.5349438440166671,0.4021566119197126,-0.29148715035134587,0.6067947456347669,-0.8192434453016608,0.9026760099409161,0.7195903954494142,-0.7631855563354203,-0.20422710714643152,-0.5605330920376429,0.2881687755154215,-0.3962318787614853
1333,0.18427443876792182,-1.5144640487835357,0.5162228779218818,1.0088859180296017,-0.7138769609287698,1.1654743135645889,0.4613906361242423,-0.4008786596723201,-0.7318911870018675,1.6704219604178323,0.2014218871476161,-0.139628501616829,-0.8635006209185784,0.0393120813433679,0.1419920614908847
1334,-0.015386207996672587,0.9023362915726323,1.1851023686743183,-0.9726773751439632,-1.8476237676906364,-0.5430483146240028,-1.481412786144051,-0.5214546641615073,-0.20079432726004562,0.9511210705908517,0.01984354973865788,-0.21785847084518953,-0.5345412555090081,-1.0696721358306227,-0.5353691690086888
1335,0.582180751936354,1.0969659427259846,-0.7587252453838558,-0.6815792054801403,-0.8771137450027298,0.20318523947777387,-0.3233336589822401,0.3016096767548241,1.152741376319623,-1.617212018620074,0.5438460154729894,-0.35780854637728904,0.6085895321466585,0.8368854837264439,-3.152347053760994
1336,0.12017678292900533,-0.5209310637954816,-0.7789349357087682,-0.7313823675571799,-0.2702581088733441,-0.5491919629579693,-0.021344051498110618,-0.7080109213105255,-0.807600980461639,-1.354728491408628,-0.21682142976313418,0.058134468458925365,0.22494653539433787,-0.048194471116605395,-0.32253346691456375
1337,-0.9779221826635468,0.7389134960834515,-0.001510660469018453,-2.2773416130219397,1.0082293080463791,-0.007294605237711145,-0.29969188461294616,0.30815447909039523,0.5847490361623562,-0.7182874152827099,0.3060906590436685,0.24417089925163182,-0.35471794432599474,-0.7503319226978107,-1.9803274610387214
1338,1.2025394763505985,1.3295509190076629,-0.4416362152033271,-0.06747561154050852,-0.42305095683155153,-0.8980541845500174,-0.5154830897120546,0.11740658768606947,0.1430936641731464,0.2913722589821732,-0.5039582334635362,1.2306466577558957,0.0654236825896191,-0.17010515796919146,-0.5166019971817725
1339,-0.15932024911904497,1.8022753366906277,0.3753738868744475,0.9111098008224473,-0.21253876735072844,-0.4763746800613645,1.0164249320761776,-0.05831756862053985,1.4474945898613785,0.5851968853301212,-0.9980131194995626,0.41272275984883555,1.002571243124942,-0.1539549456358482,0.45352332193793915
1340,-0.02744072259667963,-0.24569968662138697,-0.4129196933846364,1.0206440137067012,0.45931852279932,-1.3042677215765124,0.7178545672453867,1.760196911495469,0.2597701136820089,0.8763365772143582,0.00728415599170294,0.29525949591862355,0.07614833161644087,-1.5891414599642537,0.1614345566393826
1341,-0.9379226909862961,-2.2583765764546726,2.0602483981082713,-0.6782560022703119,0.25900483930695695,1.0519795114051256,0.48380426614531463,1.2394571946310575,-0.39053216935411,1.5113675154494053,1.1820584955629936,-0.9028373312288318,0.31477494537420947,0.9651439882857666,0.08272570282267899
1342,-0.4454931489525146,-0.7994586368868761,-1.1548738644342635,-1.157380884701798,0.6455087118427939,0.17476651593334425,0.4530553900956332,1.2416344986675711,1.1133808330777617,-0.9121402046946252,-1.5586221307292745,2.123410295764513,1.4157428690334235,1.563697666418339,-0.3024585017570941
1343,-0.889215722520055,-0.3798164240197353,1.3147133092930219,0.16008064657095866,2.251835610549842,0.8756625589818253,-0.575847369347169,1.5045555229778376,0.7412514409343818,0.6556134897397434,-1.6474307375994965,-0.8718823313432329,1.5940652824071984,2.298709360609124,-0.2419849765918879
1344,-0.17380863913933212,-0.25036748980284856,-0.7198387182103368,0.856889654334774,2.1803860422415497,0.48242423799772144,0.7445857030130668,0.9236631711274625,0.15307274154118095,-1.3797756301786779,-0.09182580567660462,-0.19800931132693395,-0.6811165305329632,0.02553439601799634,2.8280732736132768
1345,1.7202457325048428,-0.28230051212542684,-1.7647022390074598,-0.09264300094195291,-0.29493664659648045,-1.1597969714643441,-0.983378062503897,-0.0474218186328488,0.1895061528130047,-0.27258553958202675,1.6335210842838626,-1.2117195105271878,0.9859374226914311,-1.002459753270593,-0.37251459334944637
1346,-1.3787435850933722,1.1979696062595542,0.07410154760692873,0.46546930510837153,0.4099745380697245,1.0441635296237601,-0.07690599207417784,0.12854227613571215,-0.10081221774656904,-0.3932255166617512,0.02414941706023372,1.5584561478268495,-0.40557478128678776,0.7290294005849398,-0.39260001097109626
1347,-1.6216091355703204,1.367287326931363,-0.4374825727563316,1.3458755269709215,1.658036101609758,1.2302721287327185,-0.5174050276494017,0.3390884039251082,0.9244170900176583,1.2444137922940932,-0.8339396385192648,1.5620899896139209,-1.2595171111675096,0.8458477872052468,-1.353733479373861
1348,1.4785078808794452,-0.2528790842657178,-1.0839902022676977,-0.9469164609085613,-0.5164614456230995,-1.2352936662305694,-0.6839456864080263,-0.09937288436436485,0.48913705857632794,-0.08015061422379517,0.823846180835318,-0.4604108829296453,1.2834518410027407,-0.6249538757433698,-1.803567435492291
1349,-0.2103676919931919,1.11379068578419,-1.835589472407276,-0.2092114176212078,0.31094794743742116,0.12145435775461072,0.34916024123658884,-0.7723458507412874,-0.08721849480082838,0.9694030525945965,0.502057954249793,1.4185828855434979,-1.240547608641688,1.3051081226389931,0.11276956683566118
1350,-0.6724097805014884,0.39556930920693484,-0.05898434832581204,1.7155873095427354,-0.9034849322001469,1.121689715416572,-0.6005338673081729,0.30627596528187917,0.09922758955732221,0.5180293911223994,-0.4307117275646485,0.3759281461081023,-0.5207995042222381,0.1555538156202559,0.6286194048426222
1351,1.0450912766151168,0.007754649601779803,0.9544313855030747,-0.35301271949584817,-0.3265617192237418,-0.5249733244571382,-1.0351485500099615,-1.3788759569680065,-1.00083497999486,0.6029217597627883,0.9724238475806847,0.12254775058265484,-0.32251397515858016,0.6335564712847511,2.1702265418530415
1352,-0.608636084857348,0.9428924643557454,0.447129789781401,-1.1909247384114305,1.0276729162322118,-0.43711305396282624,1.4682924162212652,0.3233899032748393,-0.5288438965564266,-0.14553869265643507,-0.7434760319843704,-0.20303440227282313,2.0264816068045803,0.07257606164826337,0.043629620713162544
1353,1.8351170504105292,-0.027543109013644148,0.03605455780137115,-0.9377504990776597,-0.9846802106098803,0.0816633677079804,-0.5556255668528458,-0.8275016812397316,-1.1373730271322642,-0.517361761775405,-1.3811436600814204,-0.021010988031921824,-0.5496416815744953,-0.03828831533884707,0.031417138639673006
1354,0.6813070687299657,2.0278552071991625,0.16097665501875688,-1.0798830859081834,-0.4960633064954342,-1.9782472655882675,-0.24787298433726832,0.5957733137341159,-2.0273423428661217,-0.6910047503136237,-0.49076726298473994,2.420827666099304,-0.21511685042157902,-2.3465527291127986,1.09877094035691
1355,-0.49034489659902614,-1.4167026256983402,0.1930582992459797,0.4596256236299777,-1.2680972058586861,-0.7512145907825475,-1.2178191747009057,0.08660432617998684,-0.8787248633296219,0.9527259030730315,-0.23060147596724626,0.7561607726381001,-0.16881335313124268,1.1335938273044057,1.491899779038294
1356,2.168067921974085,-0.6351698016144764,-1.3535843383028767,-1.1962505154673924,1.4939244823013935,-1.4415485086279363,-1.6656590896709667,-0.42047937469010727,0.40332216865749737,-1.8034787814836697,1.6956776244817509,-0.027345891900317172,0.4907235995429249,-0.13549424190211237,-1.0996254328718358
1357,-0.6087359638040367,-0.09377354494677996,-1.38944953994134,0.3645413360431017,1.1643031259238958,-1.6892048772272832,0.3607976075312925,-1.6889901545200428,0.07562709617857559,-0.5234415458369703,-1.031204661561952,1.0439691828615179,-0.6266694421149497,-0.42125267052299653,1.2388173668859879
1358,0.7457966187702971,0.40032807049785935,-0.27213308626006794,-0.8510313394970822,-0.06068044112108285,0.7003657729025397,-1.4980775378619777,-0.8648545461246998,-0.13027674408805823,-1.5490225347995736,-0.136892306952888,1.8712003903353085,-0.7009962272630494,0.766178177050019,1.4737112160010681
1359,0.3007853207409567,1.255991049026556,-0.3529576898699495,-2.1826196861074236,0.05819593704263933,-2.531550181069069,1.1229218672776007,0.9393969325699216,-2.1670544047239466,-0.40034713830964697,-0.4612400836167289,1.5787234069337996,0.8998812752806923,-0.6380514842137394,0.23154436908104095
1360,1.3082338049335454,-0.09580651911771673,0.8424934293246321,0.11063371034036351,0.38150793097821395,0.33641683209145373,-0.19253179192427233,-0.6812764439595705,-0.4804466969047669,-0.08228972688752541,2.3227319976654086,-1.0609018552596843,1.214159095694747,-1.3094985159418302,-1.0947274491006296
1361,1.5692993308092502,-1.5127529632225158,0.9595486055571473,-0.053530601837973986,1.4611302499301686,0.9726128197552371,1.2034256367573408,-0.17374363259622277,-0.6155599741666002,0.9432586456581546,1.5191503103546444,0.3765634493172943,-1.6595321897388995,-0.9636596106738959,1.1972075837874026
1362,0.032163771747076686,0.843703209788437,0.4735982394608041,0.48978296948569583,-0.4818522428644537,-0.26303808682361596,0.22225202862551044,0.16740388582483795,-0.12252389004350926,-0.5808977984707572,-0.07441962024122255,0.3005944742119159,-0.5907129080790489,-0.21995776465732159,-1.2921799781303904
1363,-0.7571755887708929,0.7988757251860776,-0.38881454341385213,-0.5734458832250878,0.6009911181072043,-0.776272767152784,-0.30203629769397206,0.11161031043578504,-1.700170252470571,-0.5299114351698776,-0.03524002450019618,0.7694913393526474,0.5364589089848423,-1.83223906598237,1.3574177418476667
1364,0.4622662825718559,-1.9738433931919939,-1.0803113182442468,-0.7968641509788037,0.9790382223015385,0.1793140296538672,-1.8731379002726714,0.03330702202390978,0.7534576914935733,0.3952961706432977,0.9609137061243702,-1.036544437197618,-1.0836237892908718,1.1233934992896226,1.754301288643105
1365,-0.681095517253062,0.033314772886916776,0.4134499515604945,0.4988364664922053,1.3611024954097337,0.29097651507646266,1.0420358961141896,-0.8795915902562285,0.30287273730811826,0.4120480492232811,-1.2040502512334335,-0.43589176149095527,-0.3476272244745879,0.06096555203332929,-0.10379601288830656
1366,2.0234291414793497,-1.7060100486964702,0.7520030643242857,1.245571201546782,-2.0128866408928414,1.1633665804939541,-2.2166313349392457,0.05571042508306821,0.7207140773360345,1.8532777952935875,0.9071916068167014,-1.0370165748891027,1.5528653305943658,0.8949256309035806,0.7709104274978983
1367,0.13721630952700722,-0.6744534714990837,-2.2732167032179897,0.009988766039291434,-0.8254635187949576,-2.776474304717627,-0.10709409336891491,-0.4102927487577737,0.60521630916785,-1.5581980854007331,1.9657063860999908,0.8323892017914408,0.004737585032279448,-2.1651245709497573,0.9735995838883559
1368,-0.36714361524016254,-0.8859463020880666,-0.6904902253218523,0.49784988645469774,-0.9036951429036526,-0.7648762165853443,1.588096423060455,2.1389087021129902,0.6476233640153402,-0.8686125251316126,0.06015020628905286,1.054777370901129,0.4703414994249569,0.27129946878900457,1.3020201448216675
1369,0.18560141036128922,0.8019727102886288,-0.8099471021975997,-0.363901896761624,-0.09881795419303735,0.2312804105779561,0.6308558515419537,-0.9293125856187106,-0.5688154555992525,0.6923580170695236,1.7889120941210201,0.5924398344397849,0.18518639558476244,-0.5150971091058255,-0.615760112340863
1370,-1.3538451655715538,0.1910476371858416,0.10681166923947795,-1.336939592631717,-1.9756189496071206,-0.1434374736718923,0.2683835074123026,0.11981502365258331,0.011103447681906643,-0.4299527966565679,-0.4359406134589053,0.195107531153308,0.33544760777131905,-0.2695441404767762,0.6010652513305216
1371,-0.9764600238767009,-1.2368464842428446,-0.5987013813272886,1.1357608945460276,-1.7269987855000344,1.0311388276217937,0.55422695074735,-0.5891378914109259,1.201999705667282,-0.3794661726221384,0.4877204789024023,-1.6462526666582122,-0.7343553301126171,1.561779255366025,0.14618764615962668
1372,1.2064010468705135,0.8173689804472354,-0.1771700000672366,0.7049603520413412,1.9624689245235225,0.20441774586035175,1.0875671720775988,-1.5632119785956948,0.6140403803838259,0.3331390347786385,-0.11221636874755646,0.11349098844854928,0.4533261109765171,0.9996106004762962,-0.6049065468477421
1373,-0.6601705799888414,-1.4028225831437136,0.011093766775859154,0.8363063874673357,0.9048938507851957,0.3273653329703564,1.6024301626961281,0.0766498980961757,1.2984595231897342,0.09052726400789958,-1.2918638002717044,0.47248122125902475,-0.7350095429997788,0.9238538604165171,-0.005989441522812562
1374,-1.052132516233894,0.3886273633192368,-0.2026934986942215,-0.03262922628655285,0.15833447298073883,-0.23890695483215904,-0.3300654294336039,-0.22284333315543772,0.7794889249325506,-0.2953467095041743,1.099634025957476,-1.8413089049501252,-0.2747572406191727,0.1740756346943502,0.44201240206033104
1375,0.5393293414631395,-0.8462572767118609,-0.5913641035692502,0.5332366402475668,0.36486327514844374,2.295947097840321,-0.7371041766696949,-2.603600856860172,1.3518090337537014,-0.41390423093046363,0.41506408351336777,-0.8530809148520715,-2.1846041162678818,-0.1233121547162506,-0.9473978434333251
1376,1.1916179277809407,-0.43191938739720387,-0.5856033012299554,0.7216010457831114,0.06350395565020787,1.4334164431724246,-1.2494321482676607,0.4613769113508743,1.6048798817915437,1.2548776673544675,0.6948903360605396,-0.7253374967263488,-0.3920386806276875,0.2500610026508097,-1.7146874009844446
1377,0.7225391349577007,0.4666404912938942,-1.1532381385920765,1.493937222987612,0.8604814786218845,0.4874969867998282,0.05306452428331956,-0.8418599746989205,0.7588074933960465,-0.4344259763464829,-0.20507810554427092,-0.7353666353186347,-0.25125041073119553,-0.34078939437948735,-1.1713200970993891
1378,1.0010155355053754,0.4686970759705519,0.2936205675312381,0.8221924770795012,-0.6435308437606938,0.053687650146102425,-0.3498471229784843,-0.07777135907941299,0.32452074535593484,-0.42726196834578783,1.9222551059922863,0.5402784653738044,-0.14952997248839764,0.050735601955774805,-1.0907902132606362
1379,-0.7605696510798248,1.3831039832177974,0.3690303375394815,0.1446713310975088,0.18427092058516,0.5099358870065249,-1.5243736710889604,1.1068174887777702,0.8466952428661275,-0.01898372187455035,1.0707544217393614,0.9243451451190312,0.980593067101497,0.2830610452113536,-0.6288894787721606
1380,-1.4289020357538493,-0.004639643874056487,-0.7459001442096089,-1.0859189468248918,0.15852288018452454,0.6674869650108356,-0.4637921035715231,-0.10661353260623017,-0.3700784758430622,0.12702496720723147,-0.11065058332216146,1.5997848098257483,-0.6382345590108253,0.11470708722301902,-0.5534278442456476
1381,1.5088216467955842,0.22526282440544754,1.4567419842143265,-0.07759851325300703,-1.0209235342026963,0.32221741693823763,0.9106142210280426,-0.3971990704288011,0.2456848165728598,1.7289067397965248,-1.1655723782754932,0.030667766948660028,-0.13525682347803136,1.6414469228188242,1.1388031339866282
1382,-0.32428922458067977,-0.42158659243757446,-0.24469189142748615,0.3132142070585608,1.325022559668841,-0.5338244628606945,0.5482696521384102,2.089340684669843,-0.5723489684417731,-0.24572131209494621,0.1802605640472872,1.2895305880974983,-0.32519718827389604,0.8434315458024018,-1.40610757865298
1383,-0.2520840617043795,0.19636876115034485,1.4940301694295106,0.7349955270964276,-0.15628918632088992,2.030064136879889,0.3653559110968292,-2.1635552999314838,-1.3460341941995277,-0.011127164881642608,0.959888941139237,-0.9568343850369051,-0.11751264315272371,-0.30160738194858955,0.6258903903463383
1384,1.3348185926284428,0.3682490468438179,-0.7112566257737644,1.139643564879181,0.8460805951013033,0.18427642304743003,-0.11344502773159654,-1.4556188696253676,1.079776987602543,1.536571779539428,-0.4608490491788306,-0.5027865977502879,1.1476052380295907,0.43889840498146476,-0.47583623008436393
1385,0.5590042411211535,-0.12912921619196224,-2.0014308975066486,-0.17127067278416003,-0.21136405818845605,1.5605541199276716,-2.0577174103411036,-0.9316550581368168,-1.0625372795702044,-0.4836294245106312,0.37537649955285224,0.05653693338724804,-2.319559070447827,-0.6984159978122026,-0.1619348202684527
